LATITUDE,LONGITUDE,NAME,STID,CELLS11,CELLS12,CELLS13
33.38433,-117.2215,EW5843 Fallbrook,E5843,80dc7ec,80dc7ed,80dc7edc
36.80683,-120.52917,EW5871 Firebaugh,E5871,8093c04,8093c03,8093c024
37.07061,-121.95781,EW5965 Santa Cruz,E5965,808e38c,808e38d,808e38d4
33.165,-117.30633,EW5953 Carlsbad,E5953,80dc73c,80dc73d,80dc73cc
34.167,-118.05383,KC7O Sierra Madre,AU952,80c2dc4,80c2dc7,80c2dc64
33.00183,-117.07933,EW5989 San Diego,E5989,80dbf0c,80dbf0b,80dbf0b4
36.5515,-121.92583,EW6019 Carmel,E6019,808de64,808de63,808de63c
39.28867,-123.769,EW6025 Mendocino,E6025,8081ad4,8081ad7,8081ad64
37.35733,-121.91183,EW6095 San Jose,E6095,808fcbc,808fcb9,808fcb84
37.1115,-121.89367,EW6085 Los Gatos,E6085,808e3bc,808e3bd,808e3bdc
35.31667,-120.82667,EW6113 Los Osos,E6113,80ece34,80ece37,80ece374
39.45667,-120.28611,INDEPENDENCE CREEK BELOW INDEPENDENCE LAKE NEAR TRUCKEE 11NW,ICRC1,809be4c,809be4d,809be4dc
37.06315,-122.0831,San Lorenzo Valley Middle School AMS,CQ237,808e46c,808e469,808e4684
40.145639,-121.522503,COLBY MOUNTAIN,CBXC1,809d364,809d361,809d361c
38.26667,-122.04833,EW6079 Fairfield,E6079,808516c,8085169,80851684
37.53307,-122.29667,KJ6GEA San Mateo,AU981,808f9f4,808f9f1,808f9f1c
38.16727,-121.68842,Rio Vista-YS,CQ238,80854dc,80854db,80854dbc
39.16602,-120.14883,Tahoe City-221 Fairway Drive,CQ239,80997dc,80997d9,80997d84
39.41174,-123.35264,Willits - Justice Center,CQ240,808199c,808199f,808199f4
32.57944,-116.92944,Otay Mesa - Donovan Correctional Facility,CQ242,80d946c,80d946f,80d946f4
33.1175,-117.165,EW6321 Oceanside,E6321,80dbf54,80dbf55,80dbf55c
39.24967,-121.1025,EW6355 Nevada City,E6355,809b654,809b651,809b6514
33.93933,-117.34183,EW6368 Riverside,E6368,80dcafc,80dcafd,80dcafc4
34.17425,-118.18666,EW6409 Pasadena,E6409,80c2c24,80c2c23,80c2c234
37.88167,-122.1175,EW6413 Lafayette,E6413,8085624,8085627,8085626c
34.07283,-117.07917,EW6473 Mentone,E6473,80db53c,80db53f,80db53fc
38.89854,-120.84217,EW6476 Georgetown,E6476,809babc,809babb,809babac
35.50783,-120.734,EW6394 Atascadero,E6394,80ecdcc,80ecdcd,80ecdcdc
34.86883,-120.38283,EW6531 Santa Maria,E6531,80ec124,80ec125,80ec124c
38.68817,-120.829,EW6490 Diamond Springs,E6490,809a59c,809a59d,809a59c4
36.61599,-121.92087,EW6407 Pacific Grove,E6407,808de14,808de15,808de14c
40.8505,-124.05167,EW6225 Arcata,E6225,54d157c,54d157d,54d157c4
37.23067,-122.0395,KI6URE Saratoga,AV005,808e4bc,808e4bb,808e4bac
37.96167,-121.95133,EW6555 Concord,E6555,80855e4,80855e5,80855e54
33.89383,-117.86283,N6DBF Placentia,AV011,80dcd44,80dcd43,80dcd43c
33.89683,-118.4175,EW6618 Manhattan Beach,E6618,80c2b3c,80c2b3d,80c2b3dc
34.12133,-118.10583,EW6576 San Marino,E6576,80c2db4,80c2db3,80c2db34
37.56139,-121.68472,VALLE ARROYO NEAR SUNOL 11ESE,VAEC1,808fd9c,808fd9b,808fd9b4
39.13972,-122.90194,PUMPING PLANT AT MIDDLE CREEK NEAR UPPER LAKE 2SSE  (PMC),PPMC1,8083dd4,8083dd5,8083dd4c
38.54639,-122.79278,EW6724 Windsor,E6724,80843e4,80843e1,80843e14
37.30233,-122.05817,EW6749 Cupertino,E6749,808fb4c,808fb4f,808fb4f4
37.22759,-122.15076,EW6800 Boulder Creek,E6800,808e4d4,808e4d3,808e4d3c
38.26375,-120.369367,STF01PORTABLE,TT316,8090a54,8090a51,8090a50c
38.33383,-122.66333,EW6829 Penngrove,E6829,80844b4,80844b1,80844b04
33.41121,-117.05716,Rancho Heights,RHSSD,80db83c,80db83f,80db83f4
33.06877,-116.76175,Santa Teresa Valley,STVSD,80dbc2c,80dbc2d,80dbc2c4
32.74333,-116.73212,Lawson Creek,LCKSD,80d9664,80d9663,80d9663c
33.32888,-116.98093,Pauma Creek,PCKSD,80db904,80db901,80db901c
32.8594,-116.76796,Peutz Valley,PTZSD,80d9604,80d9605,80d96044
32.60159,-117.05801,Chula Vista,CVXSD,80d94ec,80d94e9,80d94e94
32.79547,-116.97274,El Cajon,ECJSD,80d959c,80d959d,80d959cc
32.84426,-117.23973,La Jolla Heights,LJHSD,80dc014,80dc013,80dc013c
32.97163,-117.11731,Rancho Penasquitos,RPQSD,80dbf9c,80dbf9d,80dbf9d4
32.79116,-117.1841,Tecolote Canyon,TCNSD,80deaac,80deaab,80deaaac
33.20547,-117.2539,Vista,VISSD,80dc76c,80dc76b,80dc76bc
33.12903,-117.19226,San Marcos,SMCSD,80dc754,80dc755,80dc754c
33.27067,-116.94604,Rincon Central,RCESD,80db91c,80db919,80db9184
35.49453,-120.66617,Atascadero - Lift Station 5,CQ243,80ecc2c,80ecc29,80ecc284
36.73603,-118.96122,NR6G-13 Grant Grove,AV022,80956dc,80956df,80956dfc
37.3415,-121.903,EW6873 San Jose,E6873,808fcb4,808fcb7,808fcb64
40.5,-122.1,EW6886 Redding,E6886,54d2bc4,54d2bc1,54d2bc14
34.02028,-118.08389,WHITTIER NARROWS DAM NEAR EL MONTE 4SW,IERC1,80c2d1c,80c2d1b,80c2d1b4
32.79767,-116.77925,Sequan Truck Trail,SQTSD,80d9674,80d9675,80d9674c
34.44033,-119.90217,EW6919 Goleta,E6919,80e9474,80e9473,80e9473c
35.86929,-118.63775,EW6928 California Hot Springs,E6928,80c0284,80c0287,80c0287c
38.54801,-123.29783,EW7021 Stewarts Point,E7021,8086bac,8086ba9,8086ba84
37.97814,-122.1341,EW6179 Martinez,E6179,8085654,8085651,80856504
32.98202,-117.03985,Poway,POWSD,80dbfa4,80dbfa7,80dbfa64
32.65434,-117.09669,National City,NATSD,80d9524,80d9521,80d9520c
32.83174,-116.62835,Sweetwater River,SWRSD,80d964c,80d964b,80d964a4
37.36633,-122.17483,EW6994 Palo Alto,E6994,808fafc,808fafd,808fafdc
33.9875,-118.46,EW7109 Venice,E7109,80c2bac,80c2ba9,80c2ba94
40.07283,-123.7836,KB6VSE Garberville,AV037,54d4eb4,54d4eb1,54d4eb14
37.58033,-121.99933,EW7041 Fremont,E7041,808fbfc,808fbff,808fbff4
37.40559,-122.09915,EW7138 Mountain View,E7138,808fb0c,808fb0b,808fb0a4
34.5666,-117.6704,Gray Butte Field Airport,KGXA,80c30ec,80c30ed,80c30ec4
36.4581,-117.85189,Owens Lake-ENE Shoreline,CQ246,80c086c,80c086b,80c086bc
33.27605,-116.8729,Poomacha,POMSD,80db944,80db941,80db941c
32.73604,-117.06659,Chollas Lake,CHOSD,80d9514,80d9515,80d9514c
32.54197,-117.09673,Border Field,BFDSD,80d94bc,80d94bf,80d94bec
38.10283,-122.5795,EW7227 Novato,E7227,8085bb4,8085bb7,8085bb7c
34.02667,-117.553,EW7239 Eastvale,E7239,80dccac,80dccab,80dccaac
38.52917,-121.22883,EW4496 Rancho Cordova,E4496,809ae9c,809ae99,809ae994
32.61017,-116.73817,EW7264 Dulzura,E7264,80d96bc,80d96bb,80d96bac
36.96035,-121.89236,EW7291 Aptos,E7291,808e16c,808e169,808e169c
33.79619,-116.97603,EW7004 San Jacinto,E7004,80db68c,80db689,80db6884
33.72417,-117.85967,EW7328 Santa Ana,E7328,80dcd94,80dcd93,80dcd93c
38.67158,-119.91266,EW7441 Markleeville,E7441,8099ef4,8099ef7,8099ef6c
34.24033,-117.07783,EW7454 Green Valley Lake,E7454,80c4aec,80c4aeb,80c4aeb4
39.18883,-123.22633,EW7513 Ukiah,E7513,80817ac,80817ad,80817ac4
38.25967,-122.63783,EW7525 Petaluma,E7525,8085b44,8085b47,8085b474
37.103,-121.65167,EW7514 Morgan Hill,E7514,808e204,808e205,808e2044
36.673,-119.648,EW7549 Del Rey,E7549,8094f74,8094f71,8094f704
33.86306,-117.98278,FULLERTON CREEK AT RICHMAN AVE NEAR FULLERTON 2S,FCKC1,80dd2bc,80dd2bd,80dd2bcc
34.21308,-119.02041,EW7577 Camarillo,E7577,80e8364,80e8365,80e83644
41.05933,-124.13983,EW7585 Trinidad,E7585,54d1414,54d1413,54d1413c
34.637,-120.438,EW7619 Lompoc,E7619,80ec1ec,80ec1e9,80ec1e84
34.491333,-119.796386,SAN MARCOS PASS,MPWC1,80e941c,80e941d,80e941dc
34.516658,-120.075331,REFUGIO,RHWC1,80e94dc,80e94df,80e94de4
32.81744,-116.52085,Pine Valley,PIVSD,80d97a4,80d97a3,80d97a2c
32.86468,-116.74797,Anderson Valley,AVYSD,80d961c,80d961b,80d961b4
32.91448,-116.62022,Sherilton Valley,SHVSD,80d962c,80d962b,80d962a4
37.8771,-122.2485,Berkeley Lab,LBNL1,80857c4,80857c3,80857c3c
38.00883,-122.11833,EW7741 Martinez,E7741,808565c,8085659,80856584
33.73767,-115.38883,EW7734 Desert Center,E7734,80d08e4,80d08e7,80d08e7c
34.01861,-117.72972,SAN ANTONIO CREEK AT RIVERSIDE NEAR CHINO 3WNW (RAIN),SNKC1,80c332c,80c3329,80c3329c
40.9,-124.0165,EW7880 Blue Lake,E7880,54d159c,54d159b,54d159a4
37.47767,-119.63883,EW7845 Fish Camp,E7845,80969ac,80969af,80969af4
32.98544,-117.08218,San Diego-11403 Rancho Carmel Dr,CQ244,80dbf74,80dbf75,80dbf754
38.77583,-119.90389,Sorensens Resort - Hope Valley,CSRR,8099ec4,8099ec7,8099ec64
36.94889,-122.06639,Younger Lagoon Reserve,UCYL,808e6a4,808e6a1,808e6a0c
33.88717,-117.76833,EW7942 Yorba Linda,E7942,80dcd1c,80dcd19,80dcd194
33.33167,-117.32972,LAKE O'NEILL NEAR CAMP PENDLETON 2NW PERCOLATION PONDS,PPDC1,80dc7b4,80dc7b7,80dc7b64
38.26806,-121.82806,JEPSON PRAIRIE RESERVE NEAR ELMIRA 7SE,JEPC1,8085384,8085381,80853814
36.5925,-121.88417,EW4129 Monterey,E4129,808de44,808de43,808de434
34.919814,-120.181225,TEPUSQUET,TSQC1,80ec0a4,80ec0a1,80ec0a14
36.32611,-117.955,Dirty Sox,CQ245,80c0624,80c0625,80c0625c
38.77556,-119.90389,WRC AT HOPE VALLEY NEAR WOODFORDS 4W,HVSC1,8099ec4,8099ec7,8099ec64
37.36639,-118.35,Bishop-Line,CQ255,80be3e4,80be3e3,80be3e34
33.61383,-117.63167,EW8042 Mission Viejo,E8042,80dcebc,80dcebf,80dcebec
34.12463,-117.40663,EW7809 Rialto,E7809,80c34dc,80c34db,80c34db4
32.73467,-116.91467,EW8057 El Cajon,E8057,80d95bc,80d95bb,80d95ba4
36.54417,-120.55463,MONOCLINE RIDGE,RGMC1,8093a24,8093a23,8093a224
36.08333,-119.07333,EW8094 Porterville,E8094,80eac84,80eac87,80eac874
34.252,-119.26683,EW8097 Ventura,E8097,80e852c,80e852d,80e852cc
35.11807,-119.59608,COCHORA RANCH,CXXC1,80ebc84,80ebc87,80ebc874
38.39109,-120.7756,EW8135 Sutter Creek,E8135,809a7b4,809a7b1,809a7b14
34.0678,-117.52671,Ontario - NW Corner I-10 and Etiwanda Ave,CQ256,80c34ac,80c34a9,80c34a94
34.03083,-117.61722,Ontario - Route 60 Near Road,CQ257,80c334c,80c334d,80c334c4
33.85944,-118.20028,Long Beach - Route 710 Near Road,CQ258,80dd334,80dd335,80dd335c
33.81931,-117.91876,Anaheim - 812 W Vermont Street,CQ259,80dcd7c,80dcd7d,80dcd7d4
37.0945,-121.57283,EW8167 San Martin,E8167,8091e0c,8091e09,8091e08c
34.142,-117.62267,EW8187 Alta Loma,E8187,80c3374,80c3373,80c33724
36.15255,-119.33191,EW8189 Tulare,E8189,80ead4c,80ead4b,80ead4a4
36.78783,-118.91317,EW8163 Hume,E8163,809571c,809571b,809571ac
37.36668,-121.83852,EW8213 San Jose,E8213,808fcd4,808fcd1,808fcd0c
34.17593,-118.63119,EW8196 Woodland Hills,E8196,80c29dc,80c29dd,80c29dd4
38.19867,-120.3635,EW8204 Avery,E8204,8090bac,8090ba9,8090ba8c
33.3515,-116.881,PRAWS 1 (FRY CREEK),TT367,80db974,80db975,80db974c
35.06633,-120.572,EW8214 Arroyo Grande,E8214,80ec5d4,80ec5d1,80ec5d04
37.10317,-122.08417,EW8229 Ben Lomond,E8229,808e45c,808e45f,808e45fc
34.183,-118.12783,EW8254 Altadena,E8254,80c2c2c,80c2c2d,80c2c2dc
37.892,-122.56933,EW8284 Mill Valley,E8284,8085904,8085903,8085903c
38.10867,-122.2055,EW8297 Vallejo,E8297,808572c,808572f,808572f4
37.73,-121.73117,EW8331 Livermore,E8331,808fe6c,808fe6d,808fe6c4
40.97,-124.11,MCKINLEYVILLE CA,ACVCA,54d1454,54d1453,54d1452c
32.76073,-117.15911,EW8360 San Diego,E8360,80d9554,80d9553,80d95524
34.20083,-118.12467,EW8363 Altadena,E8363,80c2c2c,80c2c2b,80c2c2bc
33.546,-117.753,EW8492 Laguna Beach,E8492,80dce5c,80dce59,80dce594
38.529,-123.12633,EW8483 Cazadero,E8483,8086a14,8086a13,8086a12c
36.58283,-121.96583,EW8505 Pebble Beach,E8505,808de74,808de73,808de73c
33.34433,-117.21433,EW8406 Fallbrook,E8406,80dc78c,80dc78f,80dc78e4
37.25583,-121.92117,EW8391 San Jose,E8391,808e344,808e347,808e346c
34.44083,-119.9175,EW8411 Goleta,E8411,80e9474,80e9471,80e94704
37.9,-122.06683,EW8430 Walnut Creek,E8430,808561c,8085619,80856194
33.7265,-118.0515,EW8541 Huntington Beach,E8541,80dd25c,80dd259,80dd2594
38.1125,-122.549806,NOVATO FIRE - ROBINHOOD,NVHC1,8085bb4,8085bb5,8085bb5c
37.98917,-122.54833,EW8418 San Rafael,E8418,8085974,8085977,8085977c
37.375,-121.80533,EW8563 San Jose,E8563,808fd2c,808fd29,808fd284
37.27467,-122.062,EW8618 Saratoga,E8618,808fb4c,808fb4b,808fb4b4
33.350778,-118.35225,CATALINA ISLAND,CWNC1,80dd6dc,80dd6d9,80dd6d84
38.3395,-122.712,EW8654 Rohnert Park,E8654,80844a4,80844a7,80844a74
34.32033,-118.40583,EW8682 Sylmar,E8682,80c28e4,80c28e1,80c28e1c
38.6495,-121.147,EW8684 Folsom,E8684,809ae5c,809ae5b,809ae5b4
38.31389,-123.06028,BODEGA MARINE RESERVE NEAR BODEGA BAY 1SSW,BDZC1,8084284,8084281,80842814
38.09417,-122.95,PT REYES RCA NEAR INVERNESS 5W,PRWC1,8085d0c,8085d0f,8085d0fc
34.65722,-119.17028,SAN GUILLERMO NEAR OJAI 15NNE,GMOC1,80e996c,80e996f,80e996ec
34.3171,-118.40731,EW8724 Sylmar,E8724,80c28e4,80c28e1,80c28e1c
33.10633,-117.18617,EW8699 San Marcos,E8699,80dc0ac,80dc0ab,80dc0abc
33.835,-117.20567,EW8770 Perris,E8770,80dca0c,80dca0f,80dca0f4
41.94267,-124.17,EW8780 Smith River,E8780,54d0734,54d0735,54d0735c
37.33278,-120.39444,BLACK RASCAL DIVERSION NEAR MERCED 5NE,BLQC1,8091444,8091445,80914454
37.45417,-120.60778,MERCED RIVER AT SHAFFER BRIDGE NEAR CRESSEY 4NE,MIEC1,8091144,8091141,8091141c
37.593,-122.4855,EW8838 Pacifica,E8838,808f70c,808f709,808f7084
38.5955,-120.95967,EW8856 Shingle Springs,E8856,809af6c,809af69,809af69c
34.36117,-117.63883,N6PJL Wrightwood,E8879,80c315c,80c315d,80c315dc
36.61733,-121.8485,EW8875 Sand City,E8875,808de4c,808de49,808de48c
33.0925,-116.9955,EW8894 San Diego Zoo Safari Park,E8894,80dbf24,80dbf21,80dbf204
37.53528,-122.51917,MONTARA BEACH,MBWC1,808f71c,808f71d,808f71c4
35.61533,-117.659,EW8927 Ridgecrest,E8927,80c16cc,80c16c9,80c16c94
37.34,-122.02833,EW8945 Sunnyvale,E8945,808fb5c,808fb5d,808fb5cc
38.02944,-121.00833,MORMON SLOUGH AT BELLOTA NEAR LINDEN 4E,MSGC1,809064c,809064b,809064bc
37.05341,-121.93462,EW9039 Soquel,E9039,808e3ec,808e3ef,808e3eec
38.65983,-121.50017,EW9060 Sacramento,E9060,809b29c,809b29d,809b29d4
37.51333,-121.54083,MINES ROAD NEAR SUNOL 20ESE,MNIC1,8090294,8090295,8090294c
34.09028,-116.93667,MILL CREEK (RAIN) NEAR FOREST FALLS 1W,FFPC1,80db4ec,80db4e9,80db4e84
37.42755,-119.82608,EW9110 Mariposa,E9110,8096a2c,8096a2f,8096a2e4
40.47,-123.79,BRIDGEVILLE CA,BVECA,54d4784,54d4781,54d4781c
39.09,-120.95,COLFAX CA,CFXC1,809b0b4,809b0b1,809b0b04
37.9,-121.86,CLAYTON CA,CJLC1,808ff6c,808ff6f,808ff6fc
37.07,-121.48,GILROY CA,GYYC1,8091e64,8091e67,8091e664
39.88,-123.72,LEGGETT CA,LEGCA,54d4cfc,54d4cfd,54d4cfc4
35.94,-121.11,LOCKWOOD CA,LWDCA,8092c34,8092c31,8092c314
38.75,-122.71,MIDDLETOWN CA,MDTCA,808472c,808472b,808472ac
40.87,-121.89,MONTGOMERY CREEK CA,MGCCA,54cd774,54cd773,54cd7724
37.6,-120.28,NEW EXCHEQUER DAM CA,NERCA,809131c,809131b,809131a4
41.22,-124.05,ORICK CA,ORKCA,54d1114,54d1117,54d1117c
34.43,-119.85,SANTA BARBARA CA,SBACA,80e940c,80e9409,80e9409c
36.46,-121.38,SOLEDAD CA,LUSC1,80926ec,80926e9,80926e9c
40.72,-122.43,SHASTA DAM CA,STDCA,54d28bc,54d28bd,54d28bcc
35.38,-120.19,SANTA MARGARITA CA,STMCA,80ec824,80ec823,80ec8224
40.68,-122.83,WEAVERVILLE CA,WVVCA,54d256c,54d256f,54d256ec
37.967,-121.7245,EW9135 Brentwood,E9135,808ff8c,808ff8b,808ff8b4
35.74967,-120.988,EW9175 Paso Robles,E9175,8092d34,8092d37,8092d37c
34.24139,-116.97528,BIG BEAR LAKE 4W RAIN,GLPC1,80c4b24,80c4b21,80c4b20c
37.75617,-122.43617,EW9227 San Francisco,E9227,808f7e4,808f7e1,808f7e0c
35.0,-117.65,BORON,COOPBORC1,80c3c74,80c3c75,80c3c754
35.4,-119.47,BUTTONWILLOW,COOPBTWC1,80ebac4,80ebac7,80ebac64
37.01,-121.56,GILROY,COOPGILC1,8091e3c,8091e3b,8091e3bc
36.6,-118.73,LODGEPOLE,COOPLDGC1,80955ec,80955ef,80955efc
35.14,-119.45,TAFT,COOPTFTC1,80ebcac,80ebcaf,80ebcae4
36.80417,-119.1175,NR6G-12 Delilah Lookout,AV176,80950bc,80950bd,80950bc4
33.45917,-117.59638,EW9327 Talega,E9327,80dcf34,80dcf37,80dcf374
34.129,-117.72955,EW9402 Claremont,E9402,80c3304,80c3303,80c33024
38.1461,-120.6482,San Andreas Calaveras County Airport,KCPU,809090c,8090909,8090909c
36.8055,-119.665,EW7937 Clovis,E7937,80945bc,80945bd,80945bc4
38.77569,-121.20808,EW9372 Rocklin,E9372,809b1e4,809b1e5,809b1e54
38.72617,-120.7405,K6MLE Placerville,AV185,809a5ac,809a5a9,809a5a9c
38.342333,-120.364694,BLUE MTN LOOKOUT,ULBC1,8090a64,8090a63,8090a634
35.605028,-121.114194,SAN SIMEON,OBPC1,80ed324,80ed323,80ed322c
39.338194,-120.273389,TAHOE DONNER,TADC1,809be74,809be75,809be744
38.738056,-123.308389,OAK RIDGE,OAAC1,80814cc,80814cf,80814cfc
33.0,-117.0,EW9437 Poway East,E9437,80dbfac,80dbfab,80dbfaa4
37.49808,-122.27334,EW9502 San Carlos,E9502,808fa1c,808fa1f,808fa1f4
37.1,-118.83333,KINGS RIVER AT MEADOWBROOK  NEAR CEDAR GROVE 23NW (MBK),MBSC1,80958fc,80958f9,80958f8c
38.78883,-122.98833,EW9523 Cloverdale,E9523,8084074,8084075,8084074c
39.195078,-120.232393,Red Dog-Squaw,DOGSV,809bd9c,809bd9f,809bd9ec
39.192188,-120.263775,Belmont-Squaw,BMTSV,809bda4,809bda3,809bda3c
39.182151,-120.271909,Siberia (Sierra Crest)-Squaw,SIBSV,809bda4,809bda1,809bda14
33.535969,-117.753361,ALISO LAGUNA,ALLC1,80dce5c,80dce59,80dce59c
34.666967,-120.56145,VANDENBERG PORTABLE,TT414,80ec224,80ec225,80ec225c
39.15901,-121.63529,EW9574 Yuba City,E9574,8084ab4,8084ab5,8084ab4c
35.13686,-119.47765,EW9616 Taft,E9616,80ebca4,80ebca5,80ebca4c
32.95,-117.0715,EW9622 Poway,E9622,80dbfa4,80dbfa3,80dbfa2c
38.038389,-119.169361,LUNDY,UNDC1,80964c4,80964c5,80964c44
33.588,-117.70967,AJ6B Laguna Hills,AV201,80dce8c,80dce8d,80dce8cc
33.91528,-117.84,CARBON CANYON DAM NEAR BREA 2ESE,CBDC1,80dcd44,80dcd47,80dcd47c
33.74333,-117.65861,SILVERADO 1WSW,IVLC1,80dcc3c,80dcc3f,80dcc3ec
34.10833,-117.09972,MENTONE 3NE,TNEC1,80db54c,80db549,80db548c
38.02383,-121.9405,EW9715 Pittsburg,E9715,80855c4,80855c5,80855c54
32.7819,-117.0472,LA MESA SAN DIEGO,MUYC1,80d956c,80d956f,80d956f4
32.9894,-116.5867,EL CAJON SAN DIEGO,CYDC1,80dbd74,80dbd77,80dbd76c
37.84283,-122.2675,KC6SST Oakland,AV203,80857e4,80857e7,80857e74
33.94944,-118.17306,LOS ANGELES RIVER BELOW RIESTONE BLVD NEAR SOUTH GATE 3E,LOFC1,80c2cc4,80c2cc3,80c2cc3c
38.3875,-122.87083,EW9690 Sebastapol,E9690,8084304,8084307,80843074
38.27355,-120.46634,EW9838 Mountain Ranch,E9838,8090a3c,8090a3d,8090a3dc
37.70917,-122.072,EW9856 Castro Valley,E9856,808f924,808f921,808f9214
34.262,-117.20733,EW9876 Arrowhead West,E9876,80c357c,80c3579,80c35794
34.26583,-117.22417,EW9874 Lake Arrowhead,E9874,80c3574,80c3577,80c3577c
32.77183,-117.17667,FW2732 San Diego Linda Vista,F2732,80deaac,80deaad,80deaacc
33.5618,-117.82055,Lower Moro Trail,UCI06,80dce6c,80dce6b,80dce6ac
38.43067,-122.86467,EW9683 Santa Rosa,E9683,80843b4,80843b1,80843b04
34.14817,-116.98117,EW9887 Angelus Oaks,E9887,80db4d4,80db4d7,80db4d64
34.24278,-116.91788,EW9869 Big Bear Lake,E9869,80c4b3c,80c4b3b,80c4b3bc
32.78083,-117.25317,EW9870 Mission Beach,E9870,80dc01c,80dc01f,80dc01e4
33.08283,-117.17017,EW9915 Elfin Forest,E9915,80dbf5c,80dbf59,80dbf584
34.26444,-118.53978,EW9895 Porter Ranch,E9895,80c29b4,80c29b3,80c29b24
34.23,-117.262,EW9929 Crestline,E9929,80c3574,80c3573,80c3572c
34.245,-117.072,EW9931 Green Valley Lake,E9931,80c4aec,80c4aeb,80c4aeb4
37.91683,-122.59383,EW9939 Mill Valley,E9939,8085914,8085911,8085910c
32.84133,-116.89283,EW9965 Lakeside,E9965,80d958c,80d958b,80d958b4
39.23863,-121.00603,EW9947 Nevada City,E9947,809b70c,809b70d,809b70c4
38.72272,-121.75064,EW9969 Woodland,E9969,8084d1c,8084d1d,8084d1c4
33.15083,-117.182,EW9957 San Marcos Palomar,E9957,80dc754,80dc757,80dc7564
32.715,-117.22567,EW9951 San Diego Shelter Island,E9951,80deabc,80deab9,80deab9c
32.65,-117.069,EW9888 Chula Vista,E9888,80d94e4,80d94e1,80d94e04
33.058,-117.25367,EW9978 Encinitas,E9978,80dc0bc,80dc0b9,80dc0b94
38.64194,-121.38167,ARCADE CREEK AT WATT AVE NEAR DEL PASO HEIGHTS,ACWC1,809ad94,809ad91,809ad914
38.50028,-121.04417,CONSUMNES RIVER AT MICHIGAN BAR,MHBC1,809af2c,809af2d,809af2dc
38.255,-121.44,MOKELUMNE RIVER NEAR BENSONS FERRY NEAR THORNTON 2N (BEN),THTC1,809abac,809aba9,809aba84
33.5455,-117.781,EW9985 Laguna Beach,E9985,80dce5c,80dce5d,80dce5cc
33.734,-116.36933,EW9946 Palm Desert,E9946,80dafc4,80dafc3,80dafc2c
32.99317,-116.44467,EW9979 Mason Valley,E9979,80dbd54,80dbd51,80dbd514
37.58667,-122.4765,K6HN Pacifica,AV218,808f70c,808f709,808f7094
34.237,-117.17783,FW0025 Lake Arrowhead South,F0025,80c3564,80c3563,80c3562c
34.488403,-120.235739,GAVIOTA,GVTC1,80eeadc,80eeadf,80eeadf4
34.680633,-120.047442,SEDGWICK,SXWC1,80e9564,80e9561,80e95614
33.8024,-118.2199,Long Beach - Hudson,CQ266,80dd344,80dd341,80dd3414
33.74683,-116.71533,EW9981 Idyllwild Fire,E9981,80db124,80db121,80db1214
32.9895,-116.5875,FW0019 Lake Cuyamaca,F0019,80dbd74,80dbd77,80dbd76c
32.9625,-117.26817,EW9975 Del Mar Beach,E9975,80dc0f4,80dc0f3,80dc0f34
33.74333,-117.86783,FW0058 Santa Ana Fire,F0058,80dcd94,80dcd91,80dcd904
33.8805,-117.88417,FW0063 Fullerton CSU,F0063,80dcd5c,80dcd5d,80dcd5cc
41.64917,-122.49917,SHASTA RIVER BELOW RD A-12 NEAR GRENADA (SBG),SGXC1,54ce424,54ce427,54ce4274
33.54183,-117.7845,FW0107 Laguna Beach Main Beach,F0107,80dce44,80dce45,80dce44c
37.28171,-121.74452,N6BEP San Jose,AV225,808e2ec,808e2e9,808e2e9c
34.435,-116.98,FW0119 Lucerne Valley,F0119,80c4bcc,80c4bcb,80c4bcb4
33.6775,-117.215,FW0145 Menifee,F0145,80dc9dc,80dc9db,80dc9db4
35.87317,-120.69867,EW8625 San Miguel,E8625,809331c,809331f,809331f4
34.12018,-118.93275,Sandstone,OOSC1,80e83bc,80e83bd,80e83bc4
35.60667,-118.56667,ALTA SIERRA 3NNW,DAKC1,80c1d0c,80c1d0d,80c1d0dc
35.41133,-118.89117,FW0196 Bakersfield,F0196,80ea6e4,80ea6e7,80ea6e74
37.643,-119.029,CRREL-UCSB Energy Site,MCUES,80960d4,80960d3,80960d3c
37.28033,-122.1195,FW0333 Cupertino,F0333,808fb34,808fb31,808fb304
37.91883,-122.02833,FW0258 Walnut Creek,F0258,8085604,8085605,8085604c
38.35283,-122.21867,FW0187 Napa,F0187,808504c,8085049,8085048c
35.13083,-120.58967,FW0194 Arroyo Grande,F0194,80ec5ec,80ec5ef,80ec5eec
34.5705,-118.08417,KJ6TAG Palmdale,F0244,80c257c,80c257d,80c257c4
34.81333,-119.12667,KN0RDC-15 Pine Mountain Club,AV238,80e98dc,80e98dd,80e98dcc
33.22183,-117.03817,FW0381 Valley Center,F0381,80db8c4,80db8c5,80db8c4c
41.3965,-122.41033,EW5697 Hammond Ranch,E5697,54ce0ac,54ce0af,54ce0af4
32.84,-116.42,FW0424 Mt. Laguna Observatory,F0424,80d9784,80d9787,80d9787c
35.04717,-120.48233,FW0412 Nipomo,F0412,80ec684,80ec687,80ec6864
33.08306,-117.24083,FW0481 Carlsbad,F0481,80dc0b4,80dc0b1,80dc0b14
34.40167,-117.403,FW0490 Hesperia,F0490,80c3684,80c3683,80c3682c
38.6915,-121.25267,FW0521 Orangevale,F0521,809ae0c,809ae09,809ae084
32.85117,-116.55517,FW0527 Guatay Spider Mountain,F0527,80d97bc,80d97b9,80d97b84
